#,variety,lysimeter,day of year,hour,minute,ET,hour of year,minute of year 
1508,A1,lys10,199,5,30,20,199.2083333,199.2291667
1509,A1,lys10,199,5,35,20,199.2083333,199.2326389
1510,A1,lys10,199,5,40,10,199.2083333,199.2361111
1511,A1,lys10,199,5,45,NA,199.2083333,199.2395833
1512,A1,lys10,199,5,50,0,199.2083333,199.2430556
1513,A1,lys10,199,5,55,NA,199.2083333,199.2465278
1514,A1,lys10,199,6,0,20,199.25,199.25
1515,A1,lys10,199,6,5,15,199.25,199.2534722
1516,A1,lys10,199,6,10,NA,199.25,199.2569444
1517,A1,lys10,199,6,15,0,199.25,199.2604167
1518,A1,lys10,199,6,20,NA,199.25,199.2638889
1519,A1,lys10,199,6,25,20,199.25,199.2673611
1520,A1,lys10,199,6,30,25,199.25,199.2708333
1521,A1,lys10,199,6,35,NA,199.25,199.2743056
1522,A1,lys10,199,6,40,NA,199.25,199.2777778
1523,A1,lys10,199,6,45,NA,199.25,199.28125
1524,A1,lys10,199,6,50,30,199.25,199.2847222
1525,A1,lys10,199,6,55,25,199.25,199.2881944
1526,A1,lys10,199,7,0,NA,199.2916667,199.2916667
1527,A1,lys10,199,7,5,NA,199.2916667,199.2951389
1528,A1,lys10,199,7,10,NA,199.2916667,199.2986111
1529,A1,lys10,199,7,15,50,199.2916667,199.3020833
1530,A1,lys10,199,7,20,NA,199.2916667,199.3055556
1531,A1,lys10,199,7,25,NA,199.2916667,199.3090278
1532,A1,lys10,199,7,30,5,199.2916667,199.3125
1533,A1,lys10,199,7,35,NA,199.2916667,199.3159722
1534,A1,lys10,199,7,40,NA,199.2916667,199.3194444
1535,A1,lys10,199,7,45,NA,199.2916667,199.3229167
1536,A1,lys10,199,7,50,NA,199.2916667,199.3263889
1537,A1,lys10,199,7,55,NA,199.2916667,199.3298611
1538,A1,lys10,199,8,0,0,199.3333333,199.3333333
1539,A1,lys10,199,8,5,NA,199.3333333,199.3368056
1540,A1,lys10,199,8,10,45,199.3333333,199.3402778
1541,A1,lys10,199,8,15,30,199.3333333,199.34375
1542,A1,lys10,199,8,20,NA,199.3333333,199.3472222
1543,A1,lys10,199,8,25,NA,199.3333333,199.3506944
1544,A1,lys10,199,8,30,NA,199.3333333,199.3541667
1545,A1,lys10,199,8,35,30,199.3333333,199.3576389
1546,A1,lys10,199,8,40,NA,199.3333333,199.3611111
1547,A1,lys10,199,8,45,0,199.3333333,199.3645833
1548,A1,lys10,199,8,50,NA,199.3333333,199.3680556
1549,A1,lys10,199,8,55,40,199.3333333,199.3715278
1550,A1,lys10,199,9,0,NA,199.375,199.375
1551,A1,lys10,199,9,5,5,199.375,199.3784722
1552,A1,lys10,199,9,10,NA,199.375,199.3819444
1553,A1,lys10,199,9,15,NA,199.375,199.3854167
1554,A1,lys10,199,9,20,NA,199.375,199.3888889
1555,A1,lys10,199,9,25,NA,199.375,199.3923611
1556,A1,lys10,199,9,30,40,199.375,199.3958333
1557,A1,lys10,199,9,35,NA,199.375,199.3993056
1558,A1,lys10,199,9,40,0,199.375,199.4027778
1559,A1,lys10,199,9,45,NA,199.375,199.40625
1560,A1,lys10,199,9,50,45,199.375,199.4097222
1561,A1,lys10,199,9,55,NA,199.375,199.4131944
1562,A1,lys10,199,10,0,5,199.4166667,199.4166667
1563,A1,lys10,199,10,5,NA,199.4166667,199.4201389
1564,A1,lys10,199,10,10,45,199.4166667,199.4236111
1565,A1,lys10,199,10,15,NA,199.4166667,199.4270833
1566,A1,lys10,199,10,20,10,199.4166667,199.4305556
1567,A1,lys10,199,10,25,20,199.4166667,199.4340278
1568,A1,lys10,199,10,30,NA,199.4166667,199.4375
1569,A1,lys10,199,10,35,75,199.4166667,199.4409722
1570,A1,lys10,199,10,40,NA,199.4166667,199.4444444
1571,A1,lys10,199,10,45,15,199.4166667,199.4479167
1572,A1,lys10,199,10,50,30,199.4166667,199.4513889
1573,A1,lys10,199,10,55,35,199.4166667,199.4548611
1574,A1,lys10,199,11,0,40,199.4583333,199.4583333
1575,A1,lys10,199,11,5,40,199.4583333,199.4618056
1576,A1,lys10,199,11,10,40,199.4583333,199.4652778
1577,A1,lys10,199,11,15,50,199.4583333,199.46875
1578,A1,lys10,199,11,20,45,199.4583333,199.4722222
1579,A1,lys10,199,11,25,35,199.4583333,199.4756944
1580,A1,lys10,199,11,30,45,199.4583333,199.4791667
1581,A1,lys10,199,11,35,45,199.4583333,199.4826389
1582,A1,lys10,199,11,40,40,199.4583333,199.4861111
1583,A1,lys10,199,11,45,40,199.4583333,199.4895833
1584,A1,lys10,199,11,50,45,199.4583333,199.4930556
1585,A1,lys10,199,11,55,40,199.4583333,199.4965278
1586,A1,lys10,199,12,0,50,199.5,199.5
1587,A1,lys10,199,12,5,45,199.5,199.5034722
1588,A1,lys10,199,12,10,35,199.5,199.5069444
1589,A1,lys10,199,12,15,40,199.5,199.5104167
1590,A1,lys10,199,12,20,NA,199.5,199.5138889
1591,A1,lys10,199,12,25,NA,199.5,199.5173611
1592,A1,lys10,199,12,30,NA,199.5,199.5208333
1593,A1,lys10,199,12,35,45,199.5,199.5243056
1594,A1,lys10,199,12,40,NA,199.5,199.5277778
1595,A1,lys10,199,12,45,NA,199.5,199.53125
1596,A1,lys10,199,12,50,NA,199.5,199.5347222
1597,A1,lys10,199,12,55,NA,199.5,199.5381944
1598,A1,lys10,199,13,0,NA,199.5416667,199.5416667
1599,A1,lys10,199,13,5,NA,199.5416667,199.5451389
1600,A1,lys10,199,13,10,NA,199.5416667,199.5486111
1601,A1,lys10,199,13,15,30,199.5416667,199.5520833
1602,A1,lys10,199,13,20,25,199.5416667,199.5555556
1603,A1,lys10,199,13,25,35,199.5416667,199.5590278
1604,A1,lys10,199,13,30,30,199.5416667,199.5625
1605,A1,lys10,199,13,35,30,199.5416667,199.5659722
1606,A1,lys10,199,13,40,35,199.5416667,199.5694444
1607,A1,lys10,199,13,45,NA,199.5416667,199.5729167
1608,A1,lys10,199,13,50,NA,199.5416667,199.5763889
1609,A1,lys10,199,13,55,NA,199.5416667,199.5798611
1610,A1,lys10,199,14,0,NA,199.5833333,199.5833333
1611,A1,lys10,199,14,5,NA,199.5833333,199.5868056
1612,A1,lys10,199,14,10,25,199.5833333,199.5902778
1613,A1,lys10,199,14,15,35,199.5833333,199.59375
1614,A1,lys10,199,14,20,30,199.5833333,199.5972222
1615,A1,lys10,199,14,25,30,199.5833333,199.6006944
1616,A1,lys10,199,14,30,30,199.5833333,199.6041667
1617,A1,lys10,199,14,35,30,199.5833333,199.6076389
1618,A1,lys10,199,14,40,30,199.5833333,199.6111111
1619,A1,lys10,199,14,45,30,199.5833333,199.6145833
1620,A1,lys10,199,14,50,25,199.5833333,199.6180556
1621,A1,lys10,199,14,55,30,199.5833333,199.6215278
1622,A1,lys10,199,15,0,25,199.625,199.625
1623,A1,lys10,199,15,5,30,199.625,199.6284722
1624,A1,lys10,199,15,10,20,199.625,199.6319444
1625,A1,lys10,199,15,15,30,199.625,199.6354167
1626,A1,lys10,199,15,20,25,199.625,199.6388889
1627,A1,lys10,199,15,25,25,199.625,199.6423611
1628,A1,lys10,199,15,30,25,199.625,199.6458333
1629,A1,lys10,199,15,35,25,199.625,199.6493056
1630,A1,lys10,199,15,40,20,199.625,199.6527778
1631,A1,lys10,199,15,45,25,199.625,199.65625
1632,A1,lys10,199,15,50,25,199.625,199.6597222
1633,A1,lys10,199,15,55,25,199.625,199.6631944
1634,A1,lys10,199,16,0,20,199.6666667,199.6666667
1635,A1,lys10,199,16,5,25,199.6666667,199.6701389
1636,A1,lys10,199,16,10,20,199.6666667,199.6736111
1637,A1,lys10,199,16,15,20,199.6666667,199.6770833
1638,A1,lys10,199,16,20,25,199.6666667,199.6805556
1639,A1,lys10,199,16,25,15,199.6666667,199.6840278
1640,A1,lys10,199,16,30,20,199.6666667,199.6875
1641,A1,lys10,199,16,35,0,199.6666667,199.6909722
1642,A1,lys10,199,16,40,NA,199.6666667,199.6944444
1643,A1,lys10,199,16,45,NA,199.6666667,199.6979167
1644,A1,lys10,199,16,50,NA,199.6666667,199.7013889
1645,A1,lys10,199,16,55,NA,199.6666667,199.7048611
1646,A1,lys10,199,17,0,20,199.7083333,199.7083333
1647,A1,lys10,199,17,5,15,199.7083333,199.7118056
1648,A1,lys10,199,17,10,5,199.7083333,199.7152778
1649,A1,lys10,199,17,15,15,199.7083333,199.71875
1650,A1,lys10,199,17,20,15,199.7083333,199.7222222
1651,A1,lys10,199,17,25,0,199.7083333,199.7256944
1652,A1,lys10,199,17,30,15,199.7083333,199.7291667
1653,A1,lys10,199,17,35,15,199.7083333,199.7326389
1654,A1,lys10,199,17,40,0,199.7083333,199.7361111
1655,A1,lys10,199,17,45,10,199.7083333,199.7395833
1656,A1,lys10,199,17,50,15,199.7083333,199.7430556
1657,A1,lys10,199,17,55,0,199.7083333,199.7465278
1658,A1,lys10,199,18,0,10,199.75,199.75
1659,A1,lys10,199,18,5,15,199.75,199.7534722
1660,A1,lys10,199,18,10,NA,199.75,199.7569444
1661,A1,lys10,199,18,15,5,199.75,199.7604167
1662,A1,lys10,199,18,20,20,199.75,199.7638889
1663,A1,lys10,199,18,25,NA,199.75,199.7673611
1664,A1,lys10,199,18,30,NA,199.75,199.7708333
1665,A1,lys10,199,18,35,20,199.75,199.7743056
1666,A1,lys10,199,18,40,10,199.75,199.7777778
1667,A1,lys10,199,18,45,NA,199.75,199.78125
1668,A1,lys10,199,18,50,NA,199.75,199.7847222
1669,A1,lys10,199,18,55,20,199.75,199.7881944
1670,A1,lys10,199,19,0,15,199.7916667,199.7916667
1671,A1,lys10,199,19,5,NA,199.7916667,199.7951389
1672,A1,lys10,199,19,10,0,199.7916667,199.7986111
1673,A1,lys10,199,19,15,NA,199.7916667,199.8020833
1674,A1,lys10,199,19,20,0,199.7916667,199.8055556
1675,A1,lys10,199,19,25,NA,199.7916667,199.8090278
1676,A1,lys10,199,19,30,35,199.7916667,199.8125
1677,A1,lys10,199,19,35,NA,199.7916667,199.8159722
1678,A1,lys10,199,19,40,0,199.7916667,199.8194444
1679,A1,lys10,199,19,45,NA,199.7916667,199.8229167
1680,A1,lys10,199,19,50,20,199.7916667,199.8263889
1681,A1,lys10,199,19,55,NA,199.7916667,199.8298611
1682,A1,lys10,199,20,0,0,199.8333333,199.8333333
1683,A1,lys10,199,20,5,NA,199.8333333,199.8368056
1684,A1,lys10,199,20,10,10,199.8333333,199.8402778
1685,A1,lys10,199,20,15,0,199.8333333,199.84375
1686,A1,lys10,199,20,20,NA,199.8333333,199.8472222
1687,A1,lys10,199,20,25,NA,199.8333333,199.8506944
1688,A1,lys10,199,20,30,10,199.8333333,199.8541667
1689,A1,lys10,199,20,35,5,199.8333333,199.8576389
1690,A1,lys10,199,20,40,NA,199.8333333,199.8611111
1691,A1,lys10,199,20,45,NA,199.8333333,199.8645833
1692,A1,lys10,199,20,50,15,199.8333333,199.8680556
1693,A1,lys10,199,20,55,10,199.8333333,199.8715278
1694,A1,lys10,199,21,0,0,199.875,199.875
1695,A1,lys10,199,21,5,NA,199.875,199.8784722
1696,A1,lys10,199,21,10,NA,199.875,199.8819444
1697,A1,lys10,199,21,15,10,199.875,199.8854167
1698,A1,lys10,199,21,20,5,199.875,199.8888889
1699,A1,lys10,199,21,25,0,199.875,199.8923611
1700,A1,lys10,199,21,30,0,199.875,199.8958333
1701,A1,lys10,199,21,35,NA,199.875,199.8993056
1702,A1,lys10,199,21,40,10,199.875,199.9027778
1703,A1,lys10,199,21,45,10,199.875,199.90625
1704,A1,lys10,199,21,50,NA,199.875,199.9097222
1705,A1,lys10,199,21,55,0,199.875,199.9131944
1706,A1,lys10,199,22,0,NA,199.9166667,199.9166667
1707,A1,lys10,199,22,5,15,199.9166667,199.9201389
1708,A1,lys10,199,22,10,5,199.9166667,199.9236111
1709,A1,lys10,199,22,15,NA,199.9166667,199.9270833
1710,A1,lys10,199,22,20,NA,199.9166667,199.9305556
1711,A1,lys10,199,22,25,NA,199.9166667,199.9340278
1712,A1,lys10,199,22,30,10,199.9166667,199.9375
1713,A1,lys10,199,22,35,5,199.9166667,199.9409722
1714,A1,lys10,199,22,40,0,199.9166667,199.9444444
1715,A1,lys10,199,22,45,NA,199.9166667,199.9479167
1716,A1,lys10,199,22,50,NA,199.9166667,199.9513889
1717,A1,lys10,199,22,55,15,199.9166667,199.9548611
1718,A1,lys10,199,23,0,0,199.9583333,199.9583333
1719,A1,lys10,199,23,5,0,199.9583333,199.9618056
1720,A1,lys10,199,23,10,0,199.9583333,199.9652778
1721,A1,lys10,199,23,15,NA,199.9583333,199.96875
1722,A1,lys10,199,23,20,NA,199.9583333,199.9722222
1723,A1,lys10,199,23,25,0,199.9583333,199.9756944
1724,A1,lys10,199,23,30,NA,199.9583333,199.9791667
1725,A1,lys10,199,23,35,NA,199.9583333,199.9826389
1726,A1,lys10,199,23,40,NA,199.9583333,199.9861111
1727,A1,lys10,199,23,45,0,199.9583333,199.9895833
1728,A1,lys10,199,23,50,NA,199.9583333,199.9930556
1729,A1,lys10,199,23,55,0,199.9583333,199.9965278
1730,A1,lys10,200,0,0,5,200,200
1731,A1,lys10,200,0,5,0,200,200.0034722
1732,A1,lys10,200,0,10,0,200,200.0069444
1733,A1,lys10,200,0,15,NA,200,200.0104167
1734,A1,lys10,200,0,20,10,200,200.0138889
1735,A1,lys10,200,0,25,10,200,200.0173611
1736,A1,lys10,200,0,30,0,200,200.0208333
1737,A1,lys10,200,0,35,NA,200,200.0243056
1738,A1,lys10,200,0,40,0,200,200.0277778
1739,A1,lys10,200,0,45,10,200,200.03125
1740,A1,lys10,200,0,50,15,200,200.0347222
1741,A1,lys10,200,0,55,5,200,200.0381944
1742,A1,lys10,200,1,0,5,200.0416667,200.0416667
1743,A1,lys10,200,1,5,NA,200.0416667,200.0451389
1744,A1,lys10,200,1,10,0,200.0416667,200.0486111
1745,A1,lys10,200,1,15,NA,200.0416667,200.0520833
1746,A1,lys10,200,1,20,10,200.0416667,200.0555556
1747,A1,lys10,200,1,25,5,200.0416667,200.0590278
1748,A1,lys10,200,1,30,10,200.0416667,200.0625
1749,A1,lys10,200,1,35,0,200.0416667,200.0659722
1750,A1,lys10,200,1,40,NA,200.0416667,200.0694444
1751,A1,lys10,200,1,45,NA,200.0416667,200.0729167
1752,A1,lys10,200,1,50,10,200.0416667,200.0763889
1753,A1,lys10,200,1,55,10,200.0416667,200.0798611
1754,A1,lys10,200,2,0,10,200.0833333,200.0833333
1755,A1,lys10,200,2,5,0,200.0833333,200.0868056
1756,A1,lys10,200,2,10,5,200.0833333,200.0902778
1757,A1,lys10,200,2,15,0,200.0833333,200.09375
1758,A1,lys10,200,2,20,NA,200.0833333,200.0972222
1759,A1,lys10,200,2,25,NA,200.0833333,200.1006944
1760,A1,lys10,200,2,30,15,200.0833333,200.1041667
1761,A1,lys10,200,2,35,5,200.0833333,200.1076389
1762,A1,lys10,200,2,40,10,200.0833333,200.1111111
1763,A1,lys10,200,2,45,0,200.0833333,200.1145833
1764,A1,lys10,200,2,50,10,200.0833333,200.1180556
1765,A1,lys10,200,2,55,0,200.0833333,200.1215278
1766,A1,lys10,200,3,0,NA,200.125,200.125
1767,A1,lys10,200,3,5,NA,200.125,200.1284722
1768,A1,lys10,200,3,10,10,200.125,200.1319444
1769,A1,lys10,200,3,15,15,200.125,200.1354167
1770,A1,lys10,200,3,20,5,200.125,200.1388889
1771,A1,lys10,200,3,25,5,200.125,200.1423611
1772,A1,lys10,200,3,30,5,200.125,200.1458333
1773,A1,lys10,200,3,35,NA,200.125,200.1493056
1774,A1,lys10,200,3,40,0,200.125,200.1527778
1775,A1,lys10,200,3,45,NA,200.125,200.15625
1776,A1,lys10,200,3,50,10,200.125,200.1597222
1777,A1,lys10,200,3,55,10,200.125,200.1631944
1778,A1,lys10,200,4,0,0,200.1666667,200.1666667
1779,A1,lys10,200,4,5,10,200.1666667,200.1701389
1780,A1,lys10,200,4,10,0,200.1666667,200.1736111
1781,A1,lys10,200,4,15,NA,200.1666667,200.1770833
1782,A1,lys10,200,4,20,NA,200.1666667,200.1805556
1783,A1,lys10,200,4,25,15,200.1666667,200.1840278
1784,A1,lys10,200,4,30,5,200.1666667,200.1875
1785,A1,lys10,200,4,35,10,200.1666667,200.1909722
1786,A1,lys10,200,4,40,5,200.1666667,200.1944444
1787,A1,lys10,200,4,45,5,200.1666667,200.1979167
1788,A1,lys10,200,4,50,NA,200.1666667,200.2013889
1789,A1,lys10,200,4,55,0,200.1666667,200.2048611
1790,A1,lys10,200,5,0,NA,200.2083333,200.2083333
1791,A1,lys10,200,5,5,10,200.2083333,200.2118056
1792,A1,lys10,200,5,10,10,200.2083333,200.2152778
1793,A1,lys10,200,5,15,5,200.2083333,200.21875
1794,A1,lys10,200,5,20,5,200.2083333,200.2222222
1795,A1,lys10,200,5,25,5,200.2083333,200.2256944
1796,A1,lys10,200,5,30,0,200.2083333,200.2291667
1797,A1,lys10,200,5,35,0,200.2083333,200.2326389
1798,A1,lys10,200,5,40,NA,200.2083333,200.2361111
1799,A1,lys10,200,5,45,15,200.2083333,200.2395833
1800,A1,lys10,200,5,50,5,200.2083333,200.2430556
1801,A1,lys10,200,5,55,10,200.2083333,200.2465278
1802,A1,lys10,200,6,0,5,200.25,200.25
1803,A1,lys10,200,6,5,5,200.25,200.2534722
1804,A1,lys10,200,6,10,5,200.25,200.2569444
1805,A1,lys10,200,6,15,0,200.25,200.2604167
1806,A1,lys10,200,6,20,0,200.25,200.2638889
1807,A1,lys10,200,6,25,0,200.25,200.2673611
1808,A1,lys10,200,6,30,NA,200.25,200.2708333
1809,A1,lys10,200,6,35,15,200.25,200.2743056
1810,A1,lys10,200,6,40,15,200.25,200.2777778
1811,A1,lys10,200,6,45,10,200.25,200.28125
1812,A1,lys10,200,6,50,0,200.25,200.2847222
1813,A1,lys10,200,6,55,NA,200.25,200.2881944
1814,A1,lys10,200,7,0,NA,200.2916667,200.2916667
1815,A1,lys10,200,7,5,20,200.2916667,200.2951389
1816,A1,lys10,200,7,10,40,200.2916667,200.2986111
1817,A1,lys10,200,7,15,45,200.2916667,200.3020833
1818,A1,lys10,200,7,20,NA,200.2916667,200.3055556
1819,A1,lys10,200,7,25,NA,200.2916667,200.3090278
1820,A1,lys10,200,7,30,NA,200.2916667,200.3125
1821,A1,lys10,200,7,35,25,200.2916667,200.3159722
1822,A1,lys10,200,7,40,NA,200.2916667,200.3194444
1823,A1,lys10,200,7,45,NA,200.2916667,200.3229167
1824,A1,lys10,200,7,50,NA,200.2916667,200.3263889
1825,A1,lys10,200,7,55,NA,200.2916667,200.3298611
1826,A1,lys10,200,8,0,NA,200.3333333,200.3333333
1827,A1,lys10,200,8,5,NA,200.3333333,200.3368056
1828,A1,lys10,200,8,10,40,200.3333333,200.3402778
1829,A1,lys10,200,8,15,NA,200.3333333,200.34375
1830,A1,lys10,200,8,20,NA,200.3333333,200.3472222
1831,A1,lys10,200,8,25,NA,200.3333333,200.3506944
1832,A1,lys10,200,8,30,15,200.3333333,200.3541667
1833,A1,lys10,200,8,35,NA,200.3333333,200.3576389
1834,A1,lys10,200,8,40,0,200.3333333,200.3611111
1835,A1,lys10,200,8,45,NA,200.3333333,200.3645833
1836,A1,lys10,200,8,50,30,200.3333333,200.3680556
1837,A1,lys10,200,8,55,NA,200.3333333,200.3715278
1838,A1,lys10,200,9,0,10,200.375,200.375
1839,A1,lys10,200,9,5,NA,200.375,200.3784722
1840,A1,lys10,200,9,10,35,200.375,200.3819444
1841,A1,lys10,200,9,15,NA,200.375,200.3854167
1842,A1,lys10,200,9,20,10,200.375,200.3888889
1843,A1,lys10,200,9,25,NA,200.375,200.3923611
1844,A1,lys10,200,9,30,NA,200.375,200.3958333
1845,A1,lys10,200,9,35,0,200.375,200.3993056
1846,A1,lys10,200,9,40,NA,200.375,200.4027778
1847,A1,lys10,200,9,45,35,200.375,200.40625
1848,A1,lys10,200,9,50,NA,200.375,200.4097222
1849,A1,lys10,200,9,55,30,200.375,200.4131944
1850,A1,lys10,200,10,0,35,200.4166667,200.4166667
1851,A1,lys10,200,10,5,NA,200.4166667,200.4201389
1852,A1,lys10,200,10,10,NA,200.4166667,200.4236111
1853,A1,lys10,200,10,15,55,200.4166667,200.4270833
1854,A1,lys10,200,10,20,NA,200.4166667,200.4305556
1855,A1,lys10,200,10,25,10,200.4166667,200.4340278
1856,A1,lys10,200,10,30,NA,200.4166667,200.4375
1857,A1,lys10,200,10,35,NA,200.4166667,200.4409722
1858,A1,lys10,200,10,40,NA,200.4166667,200.4444444
1859,A1,lys10,200,10,45,NA,200.4166667,200.4479167
1860,A1,lys10,200,10,50,NA,200.4166667,200.4513889
1861,A1,lys10,200,10,55,65,200.4166667,200.4548611
1862,A1,lys10,200,11,0,NA,200.4583333,200.4583333
1863,A1,lys10,200,11,5,35,200.4583333,200.4618056
1864,A1,lys10,200,11,10,40,200.4583333,200.4652778
1865,A1,lys10,200,11,15,50,200.4583333,200.46875
1866,A1,lys10,200,11,20,35,200.4583333,200.4722222
1867,A1,lys10,200,11,25,NA,200.4583333,200.4756944
1868,A1,lys10,200,11,30,NA,200.4583333,200.4791667
1869,A1,lys10,200,11,35,NA,200.4583333,200.4826389
1870,A1,lys10,200,11,40,65,200.4583333,200.4861111
1871,A1,lys10,200,11,45,45,200.4583333,200.4895833
1872,A1,lys10,200,11,50,30,200.4583333,200.4930556
1873,A1,lys10,200,11,55,35,200.4583333,200.4965278
1874,A1,lys10,200,12,0,35,200.5,200.5
1875,A1,lys10,200,12,5,40,200.5,200.5034722
1876,A1,lys10,200,12,10,35,200.5,200.5069444
1877,A1,lys10,200,12,15,35,200.5,200.5104167
1878,A1,lys10,200,12,20,35,200.5,200.5138889
1879,A1,lys10,200,12,25,45,200.5,200.5173611
1880,A1,lys10,200,12,30,35,200.5,200.5208333
1881,A1,lys10,200,12,35,40,200.5,200.5243056
1882,A1,lys10,200,12,40,20,200.5,200.5277778
1883,A1,lys10,200,12,45,10,200.5,200.53125
1884,A1,lys10,200,12,50,NA,200.5,200.5347222
1885,A1,lys10,200,12,55,50,200.5,200.5381944
1886,A1,lys10,200,13,0,40,200.5416667,200.5416667
1887,A1,lys10,200,13,5,35,200.5416667,200.5451389
1888,A1,lys10,200,13,10,40,200.5416667,200.5486111
1889,A1,lys10,200,13,15,40,200.5416667,200.5520833
1890,A1,lys10,200,13,20,50,200.5416667,200.5555556
1891,A1,lys10,200,13,25,40,200.5416667,200.5590278
1892,A1,lys10,200,13,30,45,200.5416667,200.5625
1893,A1,lys10,200,13,35,45,200.5416667,200.5659722
1894,A1,lys10,200,13,40,45,200.5416667,200.5694444
1895,A1,lys10,200,13,45,NA,200.5416667,200.5729167
1896,A1,lys10,200,13,50,NA,200.5416667,200.5763889
1897,A1,lys10,200,13,55,NA,200.5416667,200.5798611
1898,A1,lys10,200,14,0,NA,200.5833333,200.5833333
1899,A1,lys10,200,14,5,NA,200.5833333,200.5868056
1900,A1,lys10,200,14,10,40,200.5833333,200.5902778
1901,A1,lys10,200,14,15,35,200.5833333,200.59375
1902,A1,lys10,200,14,20,45,200.5833333,200.5972222
1903,A1,lys10,200,14,25,35,200.5833333,200.6006944
1904,A1,lys10,200,14,30,40,200.5833333,200.6041667
1905,A1,lys10,200,14,35,35,200.5833333,200.6076389
1906,A1,lys10,200,14,40,35,200.5833333,200.6111111
1907,A1,lys10,200,14,45,35,200.5833333,200.6145833
1908,A1,lys10,200,14,50,40,200.5833333,200.6180556
1909,A1,lys10,200,14,55,30,200.5833333,200.6215278
1910,A1,lys10,200,15,0,35,200.625,200.625
1911,A1,lys10,200,15,5,40,200.625,200.6284722
1912,A1,lys10,200,15,10,30,200.625,200.6319444
1913,A1,lys10,200,15,15,35,200.625,200.6354167
1914,A1,lys10,200,15,20,35,200.625,200.6388889
1915,A1,lys10,200,15,25,30,200.625,200.6423611
1916,A1,lys10,200,15,30,35,200.625,200.6458333
1917,A1,lys10,200,15,35,30,200.625,200.6493056
1918,A1,lys10,200,15,40,30,200.625,200.6527778
1919,A1,lys10,200,15,45,30,200.625,200.65625
1920,A1,lys10,200,15,50,30,200.625,200.6597222
1921,A1,lys10,200,15,55,30,200.625,200.6631944
1922,A1,lys10,200,16,0,30,200.6666667,200.6666667
1923,A1,lys10,200,16,5,20,200.6666667,200.6701389
1924,A1,lys10,200,16,10,35,200.6666667,200.6736111
1925,A1,lys10,200,16,15,55,200.6666667,200.6770833
1926,A1,lys10,200,16,20,NA,200.6666667,200.6805556
1927,A1,lys10,200,16,25,10,200.6666667,200.6840278
1928,A1,lys10,200,16,30,15,200.6666667,200.6875
1929,A1,lys10,200,16,35,0,200.6666667,200.6909722
1930,A1,lys10,200,16,40,NA,200.6666667,200.6944444
1931,A1,lys10,200,16,45,NA,200.6666667,200.6979167
1932,A1,lys10,200,16,50,NA,200.6666667,200.7013889
1933,A1,lys10,200,16,55,NA,200.6666667,200.7048611
1934,A1,lys10,200,17,0,35,200.7083333,200.7083333
1935,A1,lys10,200,17,5,NA,200.7083333,200.7118056
1936,A1,lys10,200,17,10,10,200.7083333,200.7152778
1937,A1,lys10,200,17,15,NA,200.7083333,200.71875
